"inipop","PrQExt","minNmd","minNmlo","minMmup"
16265,0.1872,784.368636105622,199.084660651169,1536.36184790523
16260,0.1859,787.035758069873,195.391893746992,1529.04338436877
16255,0.1772,791.236153532066,201.272026521794,1533.0256842176
16250,0.1946,773.088410397291,192.555078679256,1529.78255432969
16245,0.183,781.408468695322,194.538471089283,1522.89178164471
16240,0.1962,775.389621291137,191.038807664336,1523.41635887972
16235,0.1888,776.034328014375,195.083990826106,1532.21227953689
16230,0.1843,793.895661169059,193.791860569863,1525.29671213065
16225,0.1812,786.406264472817,195.580666631089,1527.72643873669
16220,0.1787,785.058942881624,196.953487504975,1539.01771789193
16215,0.1791,789.51547024749,193.305890553621,1538.46475290661
16210,0.1826,781.609031686818,197.288678339194,1527.58432780428
16205,0.182,784.447126323881,195.97403436881,1525.96552901995
16200,0.188,776.469178225166,192.602911924673,1520.68985954994
16195,0.1852,777.307992165668,195.501429980484,1525.22766310451
16190,0.1825,782.871080236821,189.253334930135,1532.98855531613
16185,0.1873,768.697532239607,192.949974833031,1528.97792600051
16180,0.1873,779.166995207368,195.027677227663,1531.41368374799
16175,0.1873,773.598996534879,193.205076460838,1524.41712205825
16170,0.1889,781.238157881174,192.579328644519,1514.54665020225
16165,0.1859,776.729758389734,187.017411837426,1509.78553309414
16160,0.1764,776.383921206077,196.849454178747,1522.56134265884
16155,0.1836,768.24391013376,196.894064042732,1519.34161553591
16150,0.1816,787.248904224408,198.756287981038,1519.35445396583
16145,0.1846,772.447567021424,194.644777627659,1519.27631732986
16140,0.1817,777.955823391085,192.638954136812,1524.00846105188
16135,0.1869,777.859161801519,191.617720340341,1518.97690260474
16130,0.1865,778.198751834997,192.65390357783,1515.03181887008
16125,0.1884,772.379540667852,193.0963601219,1520.32092035495
16120,0.1889,776.151437947998,194.965328873416,1530.11459697222
16115,0.1853,768.066173058039,197.146778939351,1522.09654236096
16110,0.1829,788.489580448341,195.243386345666,1529.20572278858
16105,0.18,783.660338780109,199.768194280237,1522.74939581788
16100,0.1861,777.096929262725,191.141157201947,1515.99079091252
16095,0.1822,772.977856115183,195.577675791511,1516.50730071176
16090,0.1854,778.892783519804,195.564586496885,1526.56685717604
16085,0.1833,781.871594221734,195.174554381681,1511.1311490171
16080,0.1857,772.136240630791,193.91044500755,1521.44833391078
16075,0.184,779.020799103603,190.399389376258,1517.29914506296
16070,0.1899,774.906849621418,196.851071527793,1521.05844638484
16065,0.188,770.919718101628,193.082085418877,1514.58539201538
16060,0.1857,772.473624458051,193.178999221689,1501.25593709571
16055,0.1925,773.580659063477,192.978687435782,1513.91527087052
16050,0.1914,761.25177341748,190.069680520239,1510.25650878224
16045,0.1827,767.264656335218,193.550448950268,1508.97655065684
16040,0.1873,767.501875199882,193.918556498737,1507.67935930437
16035,0.1843,766.732404926832,195.438880601892,1504.32025406731
16030,0.1815,782.696366631842,193.801847413146,1513.39099035753
16025,0.1851,766.565611779028,193.590450107754,1506.79844121376
16020,0.1886,757.653701846879,194.012448323076,1518.02729969623
16015,0.1836,776.405380494291,194.475176503929,1506.67595225756
16010,0.1791,777.062181456692,191.250695917909,1509.99663116751
16005,0.1863,773.149311618003,197.481499374219,1506.26123710503
16000,0.1907,767.527590373257,194.698181180567,1511.09442567467
15995,0.1899,778.739711115868,194.381243630482,1512.01338111601
15990,0.179,775.076907489973,192.247445026052,1517.5438961679
15985,0.1821,776.678324633242,195.763357262622,1507.10981421703
15980,0.1828,782.323047769408,193.702003933155,1501.23172949649
15975,0.1851,771.641613970487,190.308755520468,1509.05073879977
15970,0.1806,774.631052500437,191.784920437697,1498.67349449833
15965,0.1797,780.08302373883,192.037877307938,1499.66361844426
15960,0.1852,770.718387839608,191.253855865209,1508.48743227937
15955,0.1855,768.743360431886,190.734939047429,1499.94116955004
15950,0.1821,771.455955388736,192.54719889675,1505.96947457704
15945,0.1839,766.308590370372,192.72382270754,1507.28045112779
15940,0.1879,759.616033713173,191.772759912578,1501.5649515604
15935,0.1846,770.181671316274,191.617639240457,1507.66160864908
15930,0.1908,764.324808549352,195.653882644299,1497.01150246586
15925,0.1891,761.377700842397,192.541215663903,1497.80029361449
15920,0.1859,775.499532155232,193.135237966976,1497.02205991075
15915,0.186,774.642827711326,193.753042415736,1496.39031770744
15910,0.1932,758.565417013938,187.551374099526,1495.37785612467
15905,0.1918,769.845397332973,188.323810254892,1500.04211056742
15900,0.1843,772.76086067929,192.819455578646,1500.79286630015
15895,0.1834,772.414734588759,193.621241875429,1504.08877920344
15890,0.1861,759.366012915279,191.78221757286,1502.61099388595
15885,0.1826,777.957990698545,189.759305634029,1503.43519311647
15880,0.1842,766.118432820726,192.32125123334,1499.2359635296
15875,0.1887,767.286526084243,190.9816034754,1496.4426949264
15870,0.1835,769.359563823804,189.514403670869,1495.63001696576
15865,0.1874,758.242402491718,191.761938708204,1487.26563190025
15860,0.1829,775.008007716869,189.541141596196,1497.09547513238
15855,0.1842,768.159763431119,187.943878489342,1488.71609612354
15850,0.1819,765.699906273459,191.323380526794,1494.95809780196
15845,0.1905,761.253781530703,187.82296344114,1501.57870891753
15840,0.1838,766.019730354586,192.141016737432,1488.44744369255
15835,0.1845,763.126373498224,188.508653574143,1493.68795226976
15830,0.1845,761.729560104528,188.559957852267,1490.21530051134
15825,0.186,765.56807576369,190.786235492131,1495.04434531286
15820,0.1873,760.609266975976,194.770905418803,1491.9369309944
15815,0.1889,751.248022744191,190.439711969501,1489.45497562726
15810,0.19,760.892275569686,188.846914327285,1487.15048337438
15805,0.1851,771.969805416634,191.583103247357,1495.39527670065
15800,0.1819,770.679963802819,189.479547365508,1490.59160861369
15795,0.1861,754.365772692578,194.058164805699,1487.36960119332
15790,0.1947,752.448990438354,190.802574133792,1497.7882016689
15785,0.183,757.999071493193,187.799805830275,1490.07104247355
15780,0.1897,766.826366342264,191.588772777932,1493.6515323527
15775,0.1892,754.804616117066,188.584322746732,1490.31486823449
15770,0.1916,763.788086216124,188.372305064909,1487.25843592342
15765,0.1887,762.765761028026,187.425343678876,1495.38825402514
15760,0.1853,748.908284576437,190.970435121815,1485.88688759414
15755,0.1871,758.56550573695,192.651914988534,1489.899171523
15750,0.1874,756.94715005651,187.958836150222,1484.20938349559
15745,0.1852,763.679506545387,188.298065780899,1486.0332431566
15740,0.1801,757.74568435618,192.968989648629,1488.00474201506
15735,0.1889,756.08282064805,186.564845340811,1479.54231178123
15730,0.1915,752.719011807646,190.053765171483,1486.55778129919
15725,0.187,753.448456228743,187.232076188674,1472.13572287483
15720,0.1867,757.593882900985,187.88524806906,1488.95146647406
15715,0.1854,752.971380626648,187.720910318053,1478.42857756126
15710,0.1851,759.282949926032,187.182828197365,1484.30685396474
15705,0.1926,752.948091299248,185.983367819088,1470.42525547013
15700,0.1819,760.639967897513,188.612604239114,1481.88909517218
15695,0.1901,751.543581119132,188.303637190529,1469.2751177855
15690,0.1892,752.434051049796,186.510139764493,1479.41035259059
15685,0.1903,750.482678337146,185.249414381337,1478.02003428829
15680,0.1878,755.745892054334,189.585670718789,1481.53472539384
15675,0.1803,760.214941685856,189.617459107228,1484.91550119754
15670,0.1882,750.32274141291,184.077892227583,1476.83385833928
15665,0.1884,753.659946153085,188.337344940967,1470.99636052367
15660,0.1853,750.394184894933,189.784807723024,1473.10093235777
15655,0.1882,746.263755334591,190.681954456336,1482.51486592767
15650,0.1916,741.521617796476,189.003846597489,1468.82168517607
15645,0.1835,755.259932654222,188.565253603704,1475.78474662536
15640,0.1879,749.397541416048,185.619989873824,1475.72152798121
15635,0.1913,752.348353613683,188.174675804663,1470.50081168054
15630,0.1855,751.690735777034,189.189748313159,1462.16095928129
15625,0.1935,751.467113734321,185.802924805032,1474.97056840627
15620,0.1877,755.450065959483,185.10253612512,1481.63944772364
15615,0.1817,764.861943824162,189.731639430001,1473.43328553169
15610,0.1886,747.069824363304,185.868037303636,1468.79985198593
15605,0.1831,752.546206019114,183.890705443635,1473.08055221088
15600,0.1867,756.174896773114,189.106786444257,1468.41788001027
15595,0.1861,745.81750165923,185.22695913222,1460.23323718571
15590,0.1793,756.377562847331,189.915457299391,1470.17019579531
15585,0.1855,757.064157351188,183.997320168962,1457.35290846978
15580,0.1851,762.025580944303,185.60043636891,1470.21101834863
15575,0.1899,745.562398748496,186.870759647319,1477.27818015737
15570,0.1881,740.951679378884,185.873730071929,1479.0134272416
15565,0.1843,749.568120381023,187.944292886406,1463.26581557026
15560,0.18,757.432715871051,189.5774763382,1469.03379424835
15555,0.1899,751.927162242947,187.266309539622,1467.2924425785
15550,0.1922,750.027185531955,183.049513292587,1457.49279065654
15545,0.1952,736.0138984658,184.397667180408,1468.29025323073
15540,0.1796,768.336760790109,190.712944561381,1469.49717753539
15535,0.1833,753.596374045644,185.651757959119,1471.41318923392
15530,0.1813,745.404623722919,189.656348374433,1469.73882975223
15525,0.187,749.297154110398,186.916279900931,1460.94644793665
15520,0.1913,745.195757310047,183.039884160644,1472.50653226439
15515,0.1925,745.664356175491,187.634406971792,1464.32335429684
15510,0.2001,737.026238124231,183.843794439495,1455.06620464281
15505,0.1895,738.462765053078,186.821624371657,1458.09386870623
15500,0.184,752.947892361185,189.788218553038,1469.18601146862
15495,0.1886,739.368894143733,187.632079848424,1455.97195509343
15490,0.1869,748.320361021022,185.295636570693,1460.4174635563
15485,0.1875,746.884937504222,187.469447791879,1459.69040450463
15480,0.1843,743.131772442844,191.29516947559,1459.03659021078
15475,0.1913,744.783720311865,183.580890864668,1457.92582436466
15470,0.1875,751.132239046613,187.985136845799,1451.57844059476
15465,0.1877,738.564571757225,183.834411623425,1451.22562897795
15460,0.1907,743.824413341213,183.438315586644,1456.89187102109
15455,0.1888,747.379329804865,185.683280070145,1457.49236856574
15450,0.1868,752.182045653961,183.888217827947,1456.38762625363
15445,0.1942,737.038936724335,184.041934525793,1452.54838495161
15440,0.1892,745.490810926035,187.322681956215,1455.18191513091
15435,0.1859,749.664733542058,186.819855816714,1448.919072724
15430,0.1923,735.909610805525,184.765976158304,1451.35505148719
15425,0.1855,740.301297527414,184.808580200056,1450.49620287422
15420,0.1857,743.951808066922,184.555582864377,1452.24846097725
15415,0.1807,741.386470479919,185.045203691777,1447.15913370321
15410,0.1978,731.692542306785,179.445658610285,1452.18319428564
15405,0.1872,747.284917846455,184.999166752173,1454.75882883703
15400,0.1878,735.629505985636,185.400772837723,1450.46309177415
15395,0.1902,741.839461992937,189.789862009845,1439.93854052244
15390,0.1935,734.670834907813,182.406612585026,1457.30370018055
15385,0.1876,741.094549092566,188.623342751571,1465.28544476233
15380,0.1897,736.061245584075,183.605612826449,1441.72580136221
15375,0.1936,740.096803486954,183.244326096144,1443.40165828269
15370,0.1913,730.270062898745,179.271455671483,1444.48236198555
15365,0.1875,745.018978402361,184.590021169841,1449.12854410843
15360,0.1914,743.076854277376,185.099959887355,1443.18670158413
15355,0.1999,724.65611795766,184.264118991834,1437.53641276687
15350,0.1848,735.845090679524,184.932488519516,1447.19307889919
15345,0.1896,735.334396143442,188.086201679891,1437.1578553847
15340,0.1882,737.168227265686,179.46808307173,1452.33489669015
15335,0.19,741.044510110112,187.718406753991,1447.67834902347
15330,0.1866,736.839884229034,183.224952807105,1438.1797369428
15325,0.1931,738.857813322948,182.941277724614,1445.93326845787
15320,0.1951,725.670778802849,185.620114752865,1442.22282428207
15315,0.1916,730.083752302996,186.152975314601,1439.93620651932
15310,0.1853,737.931416268523,181.248883649827,1445.50754319452
15305,0.1882,734.872354879684,181.182468906736,1436.48156536136
15300,0.1854,734.8426017564,185.230973863879,1446.135736455
15295,0.1935,742.025575158329,178.343858855322,1444.27487559689
15290,0.1887,735.532396250531,186.08817201892,1447.26827966442
15285,0.1898,733.009259089361,187.311001438046,1436.89191633225
15280,0.1884,740.248625759851,179.9975443107,1438.76560995093
15275,0.1926,735.487509232618,183.479720722761,1439.89218847164
15270,0.1909,741.067303359734,187.417123655424,1447.48814499312
15265,0.1934,725.677389495633,185.99132907046,1437.47410884127
15260,0.1941,730.39313956856,182.340556129767,1437.81386628314
15255,0.1839,740.590654554276,183.985352215415,1441.07918402349
15250,0.1848,746.55803163635,185.564982103799,1433.67113133665
15245,0.1903,725.225717771162,182.995745838342,1430.88241149643
15240,0.1889,733.954348395602,182.340710812197,1440.92907382071
15235,0.1858,726.483420977566,184.637234492927,1431.99717253765
15230,0.1905,732.83107519977,185.20120232162,1429.95048018816
15225,0.1897,730.703924014328,183.522323393097,1440.8550649092
15220,0.1881,733.359379259328,186.321972828122,1443.12630463756
15215,0.1854,741.640869695859,183.049832936433,1439.32941226804
15210,0.1934,730.146190807695,183.333000697342,1429.14162525555
15205,0.1908,737.893137679989,182.93980571131,1434.58810272343
15200,0.1798,741.282594156428,185.432064871102,1444.6817463666
15195,0.1919,725.785220316199,183.903985461243,1432.61662833559
15190,0.1902,723.606449126952,182.064489304076,1435.98861726957
15185,0.1896,735.413745067995,183.169074697861,1432.70311351148
15180,0.1903,721.320001396927,184.613228454104,1434.1836592299
15175,0.1851,727.820227492107,187.269363599121,1434.72115921477
15170,0.1822,735.764168790761,179.444039997987,1427.34001759345
15165,0.1863,736.555708231235,184.671108994171,1424.63871292034
15160,0.1877,720.94112756071,181.900546279697,1430.45874266916
15155,0.193,734.974586449134,180.591248451991,1420.2965564884
15150,0.1921,726.978201307269,184.352854397284,1426.50662918534
15145,0.1885,720.545144775252,179.326370282408,1424.62905119407
15140,0.1891,726.895590603965,184.330623356771,1425.3719746474
15135,0.192,723.26525703102,179.373999850378,1424.82091476689
15130,0.1903,721.046563326866,186.336028725415,1423.30492432662
15125,0.1857,729.662178552375,180.370025923386,1422.20910879415
15120,0.1875,732.46956567346,183.186986085939,1431.16249670946
15115,0.1884,728.074422321567,179.151375543545,1422.26654078828
15110,0.1895,737.505663670363,182.684591877116,1421.50170015552
15105,0.1872,736.956133588506,185.048694361402,1420.25825728074
15100,0.1905,731.612323730313,182.238281888975,1424.06355274455
15095,0.1885,726.585139140433,183.812269567951,1426.29337691191
15090,0.1886,726.566069747568,178.003358496351,1413.9455580272
15085,0.1949,718.219812238822,181.792318448402,1422.88832723052
15080,0.1928,728.57683830068,182.841660738003,1425.84226593937
15075,0.187,719.148785538053,180.126284915543,1424.81013693256
15070,0.188,725.95393181907,180.447515294047,1426.76800405735
15065,0.2001,720.037539466239,180.222688587973,1418.77053228785
15060,0.1912,719.377655148849,180.03287911682,1423.34226080644
15055,0.19,722.927682465867,178.943378455732,1424.70686374426
15050,0.187,720.57788138405,182.970041125452,1419.00261956491
15045,0.1931,719.18904230898,182.021743246082,1411.08769450312
15040,0.1927,724.033477018202,177.509501400153,1415.62392489104
15035,0.1864,733.371813492638,180.55282733787,1417.02244150863
15030,0.1886,723.359246196992,178.126716439929,1420.12969034186
15025,0.1911,722.833671423467,179.171283621896,1417.97353688204
15020,0.1987,714.561746527446,181.898309938314,1425.11032551471
15015,0.1894,721.707240874495,179.214530493714,1416.96348039854
15010,0.1897,727.767879090825,183.168058963875,1418.40002027234
15005,0.1952,714.76593550307,178.514592290242,1412.36100401489
15000,0.1935,720.613863306218,176.978306848437,1422.4262243854
14995,0.1902,721.225446157089,181.394822015733,1412.60289095967
14990,0.192,722.515027538392,178.447853642351,1415.13508707636
14985,0.192,727.583418983966,179.488222486516,1415.99379063271
14980,0.1903,718.664400303527,177.743110349043,1411.12732857429
14975,0.1946,717.282966325133,180.591799649018,1413.30226802997
14970,0.1896,716.930262655873,179.815805436262,1409.33280526135
14965,0.1931,716.023848376951,175.808627618877,1410.91492085199
14960,0.1901,716.345354832874,179.429455854853,1412.07559877165
14955,0.1907,724.180738957013,181.761268842999,1397.71351697915
14950,0.1991,718.32250057983,180.292203484004,1408.336541722
14945,0.2012,708.638198772096,178.389853460288,1400.55342138268
14940,0.194,710.351974810248,179.208830152461,1413.01050826152
14935,0.1927,715.897201989545,177.827937938801,1402.36690433516
14930,0.1888,716.742474264852,179.747028091869,1408.10556267661
14925,0.1953,713.185996484783,177.605510726203,1406.0541582579
14920,0.1862,715.620279673596,182.536374466745,1403.16319106106
14915,0.1936,715.619561255816,178.420795002822,1400.99999160226
14910,0.1918,721.424322133565,175.383740009271,1407.41048683603
14905,0.2005,713.710653955402,177.583629353468,1409.49466802587
14900,0.1907,714.711796730029,176.550179455666,1411.1189485709
14895,0.1886,723.61087961322,178.895725942202,1398.53023379673
14890,0.194,713.014571417302,177.771372514817,1406.0474744106
14885,0.1929,708.951281993523,181.747243818594,1403.91566833779
14880,0.1871,714.960868863858,178.854820537943,1399.2756465102
14875,0.1889,723.823084018448,180.077471984008,1399.73303643006
14870,0.1984,716.653047345833,177.954827045433,1407.44988800458
14865,0.1953,723.579768007829,181.81344033094,1405.77896226537
14860,0.1894,720.085437417038,183.723950507976,1410.30540409666
14855,0.1986,713.054728901248,176.913893563758,1404.94655597889
14850,0.1876,714.977090187242,183.38266405173,1403.97018641351
14845,0.1915,719.373697565569,176.240545448002,1397.99172695592
14840,0.1942,706.505110473259,177.113842214083,1394.80285192217
14835,0.1921,711.835215200877,180.645071637361,1399.33152004914
14830,0.2002,716.384571810674,175.349768661694,1402.06883553134
14825,0.1941,717.637325412232,175.807808031233,1404.20639306832
14820,0.1914,709.293628823376,180.144182747641,1399.68307985314
14815,0.1964,721.452042050659,178.375677058219,1387.26568061313
14810,0.1956,704.132700943816,179.678275096348,1400.33633243838
14805,0.1951,705.635565634121,181.194483634522,1397.97765935527
14800,0.19,712.814430019826,178.649554311913,1394.10951812966
14795,0.1881,712.269876145884,179.122139469225,1390.52868041842
14790,0.1865,714.916941816059,181.831752196661,1391.01558221153
14785,0.1924,720.353981393002,180.115592254321,1393.91167961539
14780,0.1929,717.504249268076,176.47721063832,1395.2755175072
14775,0.1908,710.428613301066,177.46898369813,1387.44258729864
14770,0.1957,706.0817963062,175.3681633146,1394.34555677935
14765,0.1924,707.572162247038,178.739897501316,1397.06001387648
14760,0.1949,703.605551469046,176.018808751928,1391.22016042452
14755,0.1953,707.317992871337,178.315146325249,1385.47382442451
14750,0.1936,715.727731683866,177.444582292651,1390.32675247229
14745,0.1883,709.67092102002,176.991227456765,1397.10077066806
14740,0.1953,701.822687759719,172.049679660406,1375.22408091224
14735,0.1918,706.269401042136,176.177121418041,1394.28519584547
14730,0.1912,708.787605976768,175.267110269635,1392.5246122909
14725,0.2009,706.777053640372,175.649981551853,1380.95675527327
14720,0.1885,726.677104649356,176.547401097762,1390.35434879327
14715,0.1964,711.436724196202,177.941700759351,1390.44339106121
14710,0.1913,712.038279456115,178.280721561168,1383.23280464438
14705,0.1903,703.760359914396,175.775179097514,1388.504112525
14700,0.2014,706.18286630041,174.934832962121,1383.05277304828
14695,0.2056,697.209325826796,173.430451212714,1376.35717537157
14690,0.2016,699.807019856714,176.291529704924,1384.87466371483
14685,0.1979,699.037270232696,173.892343493588,1382.03532756322
14680,0.1958,703.613532849801,176.725688547063,1386.10121703678
14675,0.1998,705.777117329021,178.298560980565,1385.10615462915
14670,0.1845,709.203611050831,181.030860333026,1382.50811329302
14665,0.1882,708.007388071878,175.541615055646,1385.3634506237
14660,0.1914,702.854421340537,181.172501583274,1377.20568412746
14655,0.1956,718.116445525562,176.419950015945,1377.10325653028
14650,0.1889,708.161054538906,177.638233264256,1380.12212388155
14645,0.196,696.846995851728,174.899207468993,1382.36786921961
14640,0.195,706.168375665965,176.442047987187,1383.81955581954
14635,0.1946,707.722268125718,177.18200996818,1384.17761361619
14630,0.1899,709.674197994409,175.898576582326,1375.3022077678
14625,0.1951,699.931711206819,177.473338256724,1369.70667583842
14620,0.194,702.937791801194,173.694686008045,1373.7927756489
14615,0.1972,705.719375687204,174.541296758625,1376.89831804863
14610,0.1884,715.382353466972,174.407887721462,1376.86050257651
14605,0.2005,700.239651778489,174.798683536565,1376.64857108853
14600,0.1933,713.370000085936,177.928710428926,1380.42670405897
14595,0.1907,711.412677146557,181.436112485398,1379.51695644827
14590,0.1992,703.24102946125,174.498706242828,1379.25916209256
14585,0.1963,702.304676755759,172.06998303055,1375.82584829585
14580,0.1928,709.198327093272,178.046235577281,1370.71778523807
14575,0.197,706.919357361247,174.160080663553,1375.06505008891
14570,0.1905,720.2421267613,175.972985360973,1368.10003726745
14565,0.2028,707.166546076556,174.863610866271,1370.17685478727
14560,0.1995,696.556544570061,176.377422295596,1377.53737154171
14555,0.2024,694.443460568222,171.055819231138,1367.71260023352
14550,0.1986,700.587991001871,172.352991464426,1371.61019343844
14545,0.1961,694.881495151579,179.797877760357,1372.27879408962
14540,0.1917,700.854163629042,175.450223938517,1370.63304339231
14535,0.1982,702.21367577309,175.741292418275,1369.5050652341
14530,0.1964,699.41751346661,173.198877783304,1375.11079892499
14525,0.1947,710.686874934434,175.640470065539,1378.47333700137
14520,0.1968,691.278411901223,172.085363194603,1370.61146380003
14515,0.1924,707.333905421416,180.089033384841,1372.35922539532
14510,0.1964,696.953292028424,176.813728618382,1372.23513520893
14505,0.1969,707.368251017652,171.522398554687,1371.04282321785
14500,0.1984,698.652533750537,176.542963283252,1364.68127475009
14495,0.2022,702.942837541922,175.448877800797,1365.40423489058
14490,0.2011,689.308144244344,171.456367266664,1373.48798026682
14485,0.2052,688.528611496087,170.02770282788,1368.06211988437
14480,0.1944,702.980683144689,179.0053330399,1371.34563826171
14475,0.1959,704.064424460463,179.599416846133,1358.65636888856
14470,0.2026,698.157081244526,175.110732875927,1357.01659888058
14465,0.2092,694.255611951885,171.511141646877,1360.0725548196
14460,0.1995,697.32725084202,174.163491756687,1360.09927196672
14455,0.2,686.565340179247,175.108444360612,1367.21088413334
14450,0.1987,693.326577636677,174.818669218275,1360.60121066684
14445,0.1969,692.621745787119,172.095453385453,1359.9030471602
14440,0.1908,701.982746693734,176.149623584813,1368.99501841881
14435,0.2037,692.943387027728,171.225627512125,1363.08173627656
14430,0.1896,709.302324754652,174.957094420823,1353.2453269079
14425,0.2044,691.951935419021,173.838262241201,1353.30127422011
14420,0.2032,692.654048587848,175.480740293789,1358.32447448586
14415,0.2022,695.757691929341,175.673250145983,1358.28217245768
14410,0.2028,688.478866532911,171.472998692224,1360.15840611376
14405,0.199,693.135204332447,173.47779748915,1352.64812210485
14400,0.1989,692.721525064034,179.047939264232,1362.40965873367
14395,0.2003,692.076568521682,172.357838451629,1347.9324735878
14390,0.2005,692.053543879618,171.895636237842,1362.84490853317
14385,0.2002,683.474897322557,168.842835109595,1361.67202156199
14380,0.1979,693.739430734357,170.838792722056,1360.24087265432
14375,0.1999,698.015887809819,171.76349595856,1353.95422809084
14370,0.2043,693.581202718577,172.1847554312,1351.24642914395
14365,0.2066,689.05929920445,171.849606662363,1354.87573737737
14360,0.1977,687.86941734058,171.768927455355,1346.91505109637
14355,0.2,696.493726627643,173.568151360138,1357.97229466765
14350,0.2046,693.309363831758,174.703157529071,1349.76656382357
14345,0.2018,692.529863243997,170.838287206354,1354.70325061927
14340,0.1969,692.046488806076,173.215051982627,1354.4573169232
14335,0.1942,691.635174466556,169.231779527923,1349.0523628987
14330,0.1946,698.416150021838,173.776024004389,1354.13253451425
14325,0.1976,697.877080219808,173.321997682627,1352.32426066221
14320,0.1933,691.65604179892,178.040792206865,1348.99396969613
14315,0.2019,687.076248512236,169.880412798817,1347.52360605351
14310,0.1972,687.790022840524,169.744703403287,1340.26383411072
14305,0.2005,688.43607013338,173.323387330155,1351.44174167126
14300,0.2092,688.682847601732,168.871692190422,1348.8256269385
14295,0.2012,686.683803060708,174.025615264236,1343.46664449818
14290,0.2008,693.96663069282,173.799461854254,1343.98577373693
14285,0.1963,688.354830286578,173.050135415586,1347.19003088939
14280,0.2063,683.01777286768,169.890473518927,1348.10780856318
14275,0.2033,679.981011952497,167.585374902836,1338.79858982135
14270,0.205,682.561215019598,168.311465370315,1340.45598468689
14265,0.2017,703.358782203462,170.278861295911,1341.62519516355
14260,0.2059,688.671583505823,171.047426890687,1342.84656506526
14255,0.2012,686.366089197189,173.421970229774,1335.6228897554
14250,0.2016,694.431719246106,172.573100806233,1346.77724552776
14245,0.2048,684.943587714826,169.263519997986,1344.32229898864
14240,0.203,682.809139019275,172.539998101963,1346.75385459702
14235,0.2114,684.865435444338,169.779040878214,1342.16911338172
14230,0.1992,683.147956644541,169.958800417831,1337.7898167394
14225,0.2018,695.269898097365,171.348238776577,1346.88323510919
14220,0.2055,680.77303870055,172.745627382759,1337.92643156619
14215,0.2011,687.146253250375,170.387473376635,1338.6615751451
14210,0.2059,677.744248407802,172.916744041135,1339.97953981917
14205,0.2017,681.268744632035,171.195291154734,1329.64183058415
14200,0.2037,686.183786936529,170.682055022229,1335.15878098156
14195,0.2066,685.450201975059,167.623223876937,1340.6113249619
14190,0.2065,682.400455029729,170.652277962776,1339.33756620615
14185,0.2035,678.201155934405,173.669597878791,1337.03466471736
14180,0.2069,679.580571937459,168.060499749521,1330.95940118848
14175,0.2032,679.812464702286,174.217609514997,1331.96217771627
14170,0.2078,673.190696545073,169.33430451748,1337.11851983368
14165,0.2036,683.816964526897,171.764144458665,1335.48217330776
14160,0.2048,685.005772560784,167.258376194472,1336.50216036686
14155,0.2105,680.285607101493,170.581357899142,1331.69658832821
14150,0.2044,686.789435604217,166.458599592359,1336.70216609969
14145,0.2108,674.488862737877,170.207848731092,1334.31523220532
14140,0.2042,688.422157896936,170.087407000492,1324.24944909084
14135,0.2014,682.333202204882,172.558146698677,1326.40752166595
14130,0.2092,684.303935248243,170.637809206962,1337.36683655557
14125,0.2059,680.781429491697,170.653618731179,1327.69932106723
14120,0.2059,678.841114607588,170.034810433369,1330.77364406527
14115,0.1985,690.016486956181,173.276667646589,1328.25854816122
14110,0.2078,672.340621747705,170.248125400422,1336.43652060393
14105,0.2044,678.858031522295,168.729649921871,1330.0489774464
14100,0.2072,678.581484408253,169.084818582848,1326.9071819526
14095,0.205,678.188565758373,168.595400121095,1324.10848358351
14090,0.2093,694.708736891501,169.938196921994,1325.39856013647
14085,0.2038,676.855112623134,171.54711920181,1326.48421564494
14080,0.2039,679.747157837722,169.658941396405,1323.54860008119
14075,0.2032,691.455695392447,170.441360869292,1324.55386882655
14070,0.2126,667.249403690943,168.906748673924,1318.96960742599
14065,0.2062,677.511482974783,166.05690250953,1322.04598857249
14060,0.207,688.852383281609,170.214354604094,1323.10035028421
14055,0.2108,685.773763487224,168.604131556784,1325.29148922126
14050,0.2123,668.413491125934,165.269754502728,1322.0057766879
14045,0.2062,676.180904742633,171.961598940019,1318.61203198166
14040,0.2099,680.419114744086,170.886640692585,1323.14354394811
14035,0.208,676.498251614329,169.384234045107,1335.57795961313
14030,0.2044,678.63638548811,166.03402828046,1323.52052938868
14025,0.2069,672.456332006087,170.40806534519,1319.35961978674
14020,0.2092,666.883568012759,167.270281343366,1318.83796594506
14015,0.2104,680.891824883865,165.876316192395,1322.90280162122
14010,0.2104,676.686064490291,173.724961300318,1326.9785616312
14005,0.2088,675.692197994824,169.198759634176,1318.21440015375
14000,0.2125,680.007230225588,170.764505623903,1319.30636727216
13995,0.2094,673.78844681269,167.978963063239,1321.21467207816
13990,0.2058,678.885423010641,165.060699255413,1312.91343918891
13985,0.2063,675.665366612154,168.82540280213,1321.07263985381
13980,0.2076,679.638614276445,169.196852501423,1321.7260199276
13975,0.2123,669.559529315817,166.353587728658,1314.22282075515
13970,0.2079,673.402655858003,170.115686607819,1316.85989339431
13965,0.2059,677.312041484047,167.734010097413,1314.77187022816
13960,0.2098,683.369626140832,168.893742388573,1310.49751805372
13955,0.2145,672.514604759162,167.456998089597,1314.90132268921
13950,0.2058,678.461500182816,166.483550860674,1310.14090551835
13945,0.2134,672.923174121076,164.9936423974,1319.45670832466
13940,0.2134,663.313360071219,167.350284857841,1315.39406706545
13935,0.2093,668.196567045719,167.256686283001,1310.39460435883
